Trial	X	Y
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	2.5	1.25	
1	3.75	3.75	
1	10	7.5	
1	16.25	11.25	
1	25	16.25	
1	27.5	16.25	
1	32.5	18.75	
1	45	22.5	
1	48.75	23.75	
1	53.75	23.75	
1	62.5	23.75	
1	67.5	26.25	
1	77.5	27.5	
1	83.75	27.5	
1	95	27.5	
1	95	27.5	
1	107.5	27.5	
1	118.75	27.5	
1	125	26.25	
1	133.75	23.75	
1	138.75	23.75	
1	143.75	22.5	
1	160	16.25	
1	163.75	16.25	
1	173.75	15	
1	178.75	12.5	
1	186.25	12.5	
1	195	12.5	
1	200	12.5	
1	208.75	11.25	
1	213.75	11.25	
1	218.75	11.25	
1	235	8.75	
1	241.25	8.75	
1	252.5	7.5	
1	258.75	7.5	
1	270	5	
1	282.5	5	
1	288.75	3.75	
1	301.25	1.25	
1	307.5	1.25	
1	313.75	0	
1	328.75	-2.5	
1	331.25	-3.75	
1	335	-3.75	
1	338.75	-6.25	
1	341.25	-6.25	
1	342.5	-6.25	
1	343.75	-6.25	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	3.75	0	
3	0	0	
3	0	0	
3	0	-2.5	
3	-1.25	-2.5	
3	-1.25	-2.5	
3	-1.25	-2.5	
3	-2.5	-2.5	
3	-3.75	-2.5	
3	-5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-7.5	-2.5	
3	-5	-2.5	
3	-1.25	-2.5	
3	2.5	0	
3	5	0	
3	8.75	1.25	
3	26.25	1.25	
3	43.75	1.25	
3	55	1.25	
3	65	3.75	
3	77.5	3.75	
3	117.5	5	
3	131.25	7.5	
3	160	8.75	
3	173.75	8.75	
3	187.5	8.75	
3	226.25	7.5	
3	248.75	5	
3	257.5	5	
3	266.25	5	
3	272.5	5	
3	290	1.25	
3	296.25	1.25	
3	300	1.25	
3	307.5	0	
3	311.25	0	
3	320	-2.5	
3	327.5	-6.25	
3	331.25	-6.25	
3	333.75	-6.25	
3	336.25	-6.25	
3	342.5	-7.5	
3	345	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
3	347.5	-7.5	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	3.75	3.75	
4	11.25	3.75	
4	16.25	6.25	
4	28.75	7.5	
4	35	7.5	
4	62.5	7.5	
4	73.75	7.5	
4	86.25	7.5	
4	112.5	11.25	
4	127.5	11.25	
4	158.75	13.75	
4	191.25	11.25	
4	206.25	11.25	
4	220	11.25	
4	247.5	7.5	
4	281.25	3.75	
4	288.75	3.75	
4	297.5	2.5	
4	308.75	0	
4	313.75	0	
4	321.25	0	
4	328.75	-1.25	
4	332.5	-1.25	
4	336.25	-3.75	
4	343.75	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
4	347.5	-3.75	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	1.25	0	
5	2.5	0	
5	10	0	
5	13.75	0	
5	25	2.5	
5	32.5	3.75	
5	41.25	6.25	
5	75	11.25	
5	103.75	16.25	
5	118.75	20	
5	135	20	
5	151.25	22.5	
5	201.25	23.75	
5	217.5	23.75	
5	233.75	23.75	
5	251.25	23.75	
5	267.5	22.5	
5	306.25	18.75	
5	326.25	16.25	
5	332.5	15	
5	338.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
5	343.75	11.25	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	3.75	2.5	
6	10	3.75	
6	23.75	3.75	
6	32.5	3.75	
6	56.25	3.75	
6	70	3.75	
6	122.5	3.75	
6	142.5	3.75	
6	162.5	3.75	
6	183.75	3.75	
6	227.5	0	
6	265	-3.75	
6	281.25	-8.75	
6	308.75	-12.5	
6	327.5	-12.5	
6	333.75	-13.75	
6	345	-16.25	
6	346.25	-16.25	
6	347.5	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
6	348.75	-16.25	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	1.25	0	
7	2.5	0	
7	10	-2.5	
7	13.75	-2.5	
7	42.5	-2.5	
7	56.25	-2.5	
7	72.5	-2.5	
7	90	1.25	
7	130	5	
7	171.25	7.5	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	5	0	
8	8.75	0	
8	22.5	0	
8	32.5	2.5	
8	70	0	
8	86.25	0	
8	103.75	0	
8	123.75	0	
8	165	-3.75	
8	210	-5	
8	253.75	-11.25	
8	275	-15	
8	311.25	-18.75	
8	327.5	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
8	341.25	-22.5	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	2.5	0	
9	7.5	0	
9	15	0	
9	21.25	2.5	
9	40	3.75	
9	51.25	7.5	
9	65	7.5	
9	115	11.25	
9	155	15	
9	176.25	17.5	
9	197.5	18.75	
9	220	18.75	
9	278.75	22.5	
9	297.5	22.5	
9	312.5	22.5	
9	331.25	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
9	345	22.5	
10	0	0	
10	0	0	
10	0	0	
10	0	0	
