Trial	Xii	Yii
1	156.25	-35	0	-1	
2	37.5	15	152	-22	
3	50	12.5	161	-32	
4	43.75	15	121	-52	
5	43.75	15	128	-58	
6	41.25	15	85	-67	
7	41.25	11.25	102	-58	
8	51.25	8.75	113	-62	
9	46.25	15	78	-85	
10	42.5	15	93	-82	
11	32.5	26.25	73	-112	
12	48.75	13.75	96	-91	
13	43.75	8.75	77	-101	
14	52.5	18.75	74	-124	
15	38.75	10	81	-112	
16	38.75	15	90	-127	
17	-55	-28.75	108	-119	
18	42.5	6.25	91	-97	
19	48.75	17.5	84	-133	
20	42.5	12.5	86	-146	
21	40	3.75	77	-140	
22	53.75	8.75	84	-146	
23	40	1.25	85	-176	
24	46.25	3.75	51	-172	
25	50	-2.5	77	-161	
26	50	8.75	85	-185	
27	52.5	2.5	63	-202	
28	40	21.25	48	-244	
29	48.75	22.5	37	-223	
30	46.25	22.5	56	-199	
31	50	11.25	68	-187	
32	40	11.25	81	-199	
33	45	6.25	96	-181	
34	45	17.5	89	-169	
35	38.75	15	91	-181	
36	36.25	18.75	57	-175	
37	40	8.75	82	-146	
38	35	22.5	94	-145	
39	38.75	18.75	70	-178	
40	36.25	22.5	66	-172	
41	37.5	33.75	43	-178	
42	43.75	10	63	-154	
43	38.75	11.25	60	-170	
44	48.75	5	51	-197	
45	42.5	13.75	99	-187	
46	55	3.75	98	-187	
47	41.25	6.25	98	-193	
48	37.5	15	65	-199	
49	40	12.5	67	-212	
50	36.25	21.25	84	-187	
51	36.25	17.5	78	-196	
52	52.5	15	120	-149	
53	43.75	25	104	-172	
54	41.25	15	96	-166	
55	38.75	18.75	86	-164	
56	45	22.5	93	-161	
57	-42.5	-11.25	161	-103	
58	53.75	10	82	-157	
59	38.75	15	78	-178	
60	42.5	3.75	98	-169	
61	38.75	15	89	-190	
62	46.25	22.5	93	-187	
63	43.75	8.75	96	-182	
64	38.75	16.25	87	-194	
65	43.75	7.5	109	-176	
66	32.5	23.75	118	-152	
67	37.5	18.75	105	-160	
68	43.75	7.5	108	-125	
69	37.5	26.25	77	-184	
70	41.25	11.25	112	-145	
71	53.75	26.25	94	-151	
72	37.5	17.5	110	-139	
73	58.75	27.5	91	-140	
74	38.75	12.5	90	-140	
75	41.25	15	69	-167	
76	42.5	11.25	74	-176	
77	40	15	78	-181	
78	42.5	1.25	87	-167	
79	40	11.25	95	-163	
80	46.25	10	99	-178	
81	43.75	15	95	-175	
82	40	13.75	139	-139	
83	56.25	3.75	112	-142	
