Trial	Xii	Yii
1	41.25	6.25	14	-22	
2	0	0	-42	3	
3	40	5	-17	-11	
4	45	0	-59	-16	
5	47.5	3.75	-47	-20	
6	82.5	2.5	-16	-7	
7	58.75	3.75	-35	-13	
8	65	0	-42	-19	
9	51.25	0	-54	-20	
10	66.25	11.25	-59	-25	
11	58.75	2.5	-60	-10	
12	38.75	10	-81	-2	
13	63.75	-8.75	-120	15	
14	56.25	0	-78	18	
15	42.5	3.75	-66	9	
16	46.25	-3.75	-80	6	
17	40	3.75	-84	-19	
18	55	3.75	-61	-16	
19	51.25	0	-48	-16	
20	56.25	3.75	-102	-19	
21	40	-1.25	-104	-7	
22	61.25	-1.25	-39	-1	
23	63.75	1.25	-43	-11	
24	0	0	-35	-38	
25	42.5	3.75	-4	-52	
26	68.75	2.5	-45	-61	
27	61.25	-1.25	-31	-37	
28	45	-6.25	-55	-41	
29	0	0	246	-46	
30	-290	-7.5	246	-46	
31	47.5	2.5	-59	18	
32	-306.25	-61.25	241	15	
33	47.5	-1.25	-11	33	
34	42.5	3.75	-56	47	
35	46.25	-2.5	-16	59	
36	43.75	0	-32	45	
37	48.75	0	-94	42	
38	41.25	-3.75	-63	45	
39	43.75	7.5	-61	33	
40	70	3.75	-27	45	
41	41.25	0	-18	69	
42	41.25	2.5	-69	48	
43	50	0	-68	57	
44	50	7.5	-55	39	
45	50	-2.5	-89	50	
46	41.25	5	-79	53	
47	81.25	-2.5	-88	74	
48	45	2.5	-58	78	
49	61.25	-6.25	-50	71	
50	46.25	0	-88	60	
51	41.25	0	-98	81	
52	53.75	0	-31	92	
53	63.75	-6.25	5	74	
54	42.5	-6.25	-62	95	
55	52.5	0	-28	84	
56	-45	1.25	274	59	
57	51.25	3.75	-66	57	
58	57.5	0	-52	48	
59	0	0	-80	48	
