Trial	Xii	Yii
1	40	3.75	12	-5	
2	-47.5	1.25	107	11	
3	40	11.25	9	36	
4	45	7.5	30	24	
5	48.75	7.5	13	6	
6	46.25	0	16	3	
7	61.25	0	-19	6	
8	55	3.75	-48	-7	
9	46.25	2.5	-46	-13	
10	45	0	-37	-10	
11	47.5	3.75	-53	-4	
12	40	10	-34	3	
13	51.25	-5	-45	15	
14	40	-1.25	-50	24	
15	55	1.25	-43	41	
16	51.25	3.75	-31	36	
17	43.75	-5	-18	36	
18	50	0	-5	33	
19	46.25	0	0	48	
20	45	-3.75	-4	38	
21	45	0	-17	30	
22	55	3.75	-16	30	
23	43.75	3.75	-6	30	
24	40	-3.75	-33	18	
25	55	-2.5	-53	17	
26	41.25	1.25	-49	17	
27	53.75	-3.75	-40	15	
28	50	2.5	-24	18	
29	48.75	-3.75	-27	24	
30	48.75	-7.5	-19	36	
31	63.75	-3.75	60	50	
32	51.25	3.75	25	45	
33	42.5	2.5	28	30	
34	48.75	0	36	32	
35	48.75	-5	18	42	
36	42.5	5	5	23	
37	47.5	-1.25	17	39	
38	48.75	0	25	42	
39	53.75	-3.75	19	38	
40	42.5	0	5	24	
41	67.5	-1.25	18	21	
42	42.5	1.25	-7	20	
43	51.25	-7.5	-9	18	
44	60	-8.75	-4	24	
45	43.75	-1.25	-6	24	
46	47.5	5	-10	20	
47	42.5	7.5	-1	-4	
