Trial	Xii	Yii
1	45	-15	156	99	
2	40	2.5	-26	75	
3	40	-3.75	-19	87	
4	40	-3.75	1	108	
5	42.5	-11.25	59	114	
6	51.25	-11.25	69	141	
7	55	-3.75	112	150	
8	45	22.5	-26	129	
9	66.25	-7.5	27	156	
10	45	8.75	-20	203	
11	55	10	-38	180	
12	52.5	17.5	21	159	
13	45	0	20	186	
14	43.75	-11.25	103	195	
15	42.5	5	99	185	
16	41.25	10	-1	129	
17	37.8076336934752	36.6182377306718	26	156	
18	48.2526760436734	24.169800467201	7	162	
19	46.8327820434204	18.0832249909545	37	108	
20	38.1817048776456	20.6147983894185	110	102	
21	53.6898940247718	25.4685154574973	110	42	
22	42.5401717515972	9.58625512620072	87	99	
23	24.3686960417502	35.1324871482904	-28	72	
24	38.8310623727937	17.8961893988693	-28	66	
25	37.2241327804556	19.8113335932494	-37	63	
26	44.7964588390835	4.9525019412714	-27	113	
27	46.9868893444414	19.8442618843136	-26	57	
28	51.8076781214559	14.0988293011733	7	75	
29	42.1990288584911	15.8269379034682	-3	33	
30	40.3168129551752	4.45725174714426	-6	42	
31	61.4163273844207	12.3707206988784	9	51	
32	38.5228477707518	14.374115612151	28	110	
33	11.854402196151	-44.2129579260638	88	45	
34	49.1219974219709	-3.68671524203939	-14	-5	
35	-35.4630958870964	19.9654408942704	196	66	
36	48.7808545288647	-9.92739801930689	-112	-33	
37	-58.5765393839147	0.197569746385322	224	246	
38	59.0059329959134	-15.2434369904485	-116	36	
39	46.4033884314217	-3.03735774689128	-215	-32	
40	40.9661704503233	-1.73864275659505	-62	51	
41	49.4302120240128	-7.20878902875768	-173	5	
42	42.3860644505763	-7.82521823284157	-108	18	
43	-42.0449215574701	14.0659010101091	113	168	
44	31.599879207272	-26.5143382735798	-55	69	
45	26.6249831292365	-30.4987339633611	-17	86	
46	43.6518511498083	-12.150756815729	6	120	
47	56.2873240053642	-14.5940794953004	-104	114	
48	-55.142716316089	21.792334369758	346	270	
49	45	10	-82	114	
50	43.75	3.75	-142	120	
51	42.5	1.25	-48	131	
52	41.25	6.25	-15	132	
53	48.75	0	14	144	
54	43.75	-11.25	-22	156	
55	51.25	15	-148	89	
56	43.75	7.5	-95	86	
57	30.1470569159548	30.1905193613191	-102	81	
58	35.7713104891384	23.4875146809887	-190	66	
59	44.6752798291268	-6.57129151607354	-218	42	
60	37.8181678477754	-13.9565819826163	-190	9	
61	40.6579558482813	-1.78343103012324	-243	3	
62	42.5954941794255	40.6355617115172	-234	30	
63	47.8562107227389	-0.638823340847985	-187	-16	
64	41.8025635375566	-8.9816859045808	-170	99	
65	41.5496713633429	18.5455468940174	-229	96	
66	39.1168828380716	-19.3937999637147	-170	104	
67	-47.5150678296327	-5.60185943641951	-45	-31	
68	37.0476313426705	-22.761766449412	-199	57	
69	40.3497412462394	-5.30550481684153	-116	42	
70	42.2648854406195	-3.69857522450336	-139	45	
71	49.8042832081832	-8.7946503124956	-195	21	
72	23.4875146809887	-35.7713104891384	-198	78	
73	20.3513720609048	-39.9203476342407	-192	86	
74	55.2415011892816	7.49593532219938	-318	24	
75	62.4397560637392	6.35132763292412	-299	108	
76	34.0102735957792	-23.6416219820097	-188	153	
77	50.7289270143091	-1.77157104765927	-220	158	
78	42.1107781395985	5.4596121178625	-216	194	
79	41.2743850523652	-5.26071654331334	-189	141	
80	38.9298472459864	11.3920802930881	-130	156	
81	26.6249831292365	-30.4987339633611	-170	182	
82	57.8060028788099	8.60761472041041	-252	126	
83	48.9349618298857	-11.688434912666	-233	117	
84	36.5523811485434	18.2821205655037	-189	150	
85	45.2917090332107	-0.472856057363042	-232	180	
86	47.5150678296327	-5.60185943641951	-143	239	
87	46.2822094214649	8.48643571045366	-237	147	
88	57.9601101798308	6.84657782705127	-257	119	
89	41.25	-7.5	77	222	
90	41.25	-7.5	16	201	
91	41.25	-1.25	1	189	
92	58.75	7.5	-5	240	
93	58.75	-2.5	-64	218	
94	52.5	-1.25	-87	216	
95	47.5	7.5	-153	171	
96	46.25	2.5	-131	165	
97	0	0	23	189	
98	40	3.75	-3	198	
99	41.25	-5	-23	198	
100	58.75	8.75	4	197	
101	21.4630514591158	42.4848493237689	-42	189	
102	40.2614905273468	-26.5920548381723	-24	174	
103	41.4943489355146	-12.5037596912991	-36	188	
104	42.7272073436824	1.58453545557408	-39	123	
105	18.8985497695876	43.5965287219799	-49	117	
106	47.6691751306537	7.36289632977865	-95	128	
107	41.1202777513442	3.4996796499542	-160	105	
108	56.5955386074062	18.1161532820187	-157	144	
109	42.7272073436824	1.58453545557408	-149	162	
110	46.5574957324427	4.79839464025043	-138	165	
111	46.5904240235069	-4.96436192373536	-127	162	
112	40.8120631493023	-0.0223941367640945	33	39	
113	35.7818446434385	-27.0873050322994	103	50	
114	-49.6725700439263	-30.2563759434475	273	-137	
115	46.7445313245278	-3.20332503037622	-104	-44	
116	53.7886788979644	-3.81975423446011	-133	-16	
117	41.8354918286208	18.7444424685666	-158	-43	
118	46.8657103344846	-8.32046842696871	-217	74	
119	42.5731000426614	0.176501437785066	-203	107	
120	50.3877841212029	-8.01225382492677	-183	159	
121	40.1627056541542	-2.69621485378511	-124	161	
122	58.5106828017863	-19.7230828743569	-109	207	
123	38.3687404697308	-12.6130787187919	-178	164	
124	52.7981785097101	-5.13953753335659	-118	185	
125	13.3072244874682	-40.5367768383246	-120	171	
126	43.5306721398515	-0.626963358384018	-120	113	
127	44.4882442370416	-1.4304281545531	-174	161	
128	42.2978137316837	13.4613317884891	-261	123	
129	40.8120631493023	0.0223941367640945	-274	132	
130	41.241456761301	-15.0234731072991	-91	180	
131	45.9410665283588	2.24575293318616	-46	176	
132	44.1471013439354	-7.6711109318206	-35	204	
133	65	15	-3	195	
134	-42.5	-7.5	345	201	
135	40	7.5	-92	183	
136	46.25	11.25	-82	180	
137	41.25	3.75	-178	129	
138	52.5	16.25	-138	137	
139	50	-3.75	-224	126	
140	60	7.5	-216	108	
141	-33.5150234016521	-28.121267865918	-172	111	
142	37.8181678477754	-13.9565819826163	-190	63	
143	44.4882442370416	1.4304281545531	-225	90	
144	55.0215373061322	10.2685409124131	-250	57	
145	50.7289270143091	1.77157104765927	-253	63	
146	-51.0700699074152	4.46911172960823	42	-136	
147	44.0259223339786	-3.85268252552433	-152	66	
148	54.0639652089422	9.46507611624396	-188	42	
149	59.6882187821258	2.76207143591355	-200	56	
150	38.6769550717728	16.1351525055102	-179	-7	
151	43.0683502367886	-4.65614732169342	-152	12	
152	44.1471013439354	7.6711109318206	-125	-67	
153	42.7601356347466	-8.17822110841171	-199	-25	
154	28.9247326620871	-34.4725954988421	-174	-10	
155	51.7194274025633	-7.18772072015743	-203	24	
156	42.1107781395985	-5.4596121178625	-212	23	
157	23.4111239445601	-34.3290223521213	-170	39	
158	5.11846922475634	-48.351460916866	-154	51	
159	40.6579558482813	1.78343103012324	-258	29	
160	47.7021034217179	2.39986023420713	-211	99	
161	0	0	-178	84	
162	43.0354219457244	-5.10660924229237	-214	68	
163	61.2292917923355	-20.372440369505	-298	71	
164	52.302928315583	-9.61918341726494	-219	72	
165	55.6379665102161	-17.3126884858496	-203	59	
166	36.2665606832655	-19.0078687970803	-228	137	
167	20.5054793619257	-41.6813845275998	-244	111	
168	-35.4301675960322	29.7281974582562	142	168	
169	38.6769550717728	-16.1351525055102	-133	101	
170	45.5999236352526	-3.99492984408134	-213	59	
171	55.2415011892816	7.49593532219938	-201	99	
172	58.5765393839147	-0.197569746385322	-225	138	
173	40	7.5	-1	162	
174	-40	-3.75	-12	144	
175	40	7.5	-56	117	
176	41.25	-8.75	8	117	
177	43.75	-7.5	-64	93	
178	63.75	8.75	4	113	
179	43.75	-8.75	-64	120	
180	41.25	1.25	-91	131	
181	58.75	3.75	-135	117	
182	50	-7.5	-99	135	
183	51.25	-6.25	-109	158	
184	56.25	0	-91	138	
185	34.9019891108408	43.9705999061503	-149	126	
186	47.8891390138031	-10.4015799048338	51	-58	
187	37.3782400814765	21.5723704866086	-235	75	
188	-55.3297519081742	-13.7906146991313	82	-136	
189	44.884709557976	26.2390519626021	-280	15	
190	52.2700000245188	19.3819399812507	-340	39	
191	47.5150678296327	5.60185943641951	-302	42	
