Trial	X	Y
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	-1.25	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	0	-3.75	
1	1.25	-3.75	
1	1.25	-3.75	
1	5	-1.25	
1	12.5	-1.25	
1	37.5	0	
1	66.25	2.5	
1	83.75	3.75	
1	100	6.25	
1	117.5	7.5	
1	163.75	11.25	
1	176.25	11.25	
1	197.5	7.5	
1	207.5	7.5	
1	223.75	6.25	
1	238.75	7.5	
1	251.25	7.5	
1	257.5	7.5	
1	262.5	3.75	
1	267.5	3.75	
1	276.25	0	
1	278.75	0	
1	283.75	0	
1	286.25	0	
1	296.25	-3.75	
1	308.75	-3.75	
1	323.75	0	
1	331.25	3.75	
1	340	3.75	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
1	346.25	7.5	
2	0	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	-1.25	0	
2	2.5	2.5	
2	6.25	3.75	
2	12.5	3.75	
2	33.75	7.5	
2	62.5	15	
2	80	18.75	
2	123.75	28.75	
2	145	33.75	
2	185	45	
2	218.75	52.5	
2	232.5	56.25	
2	245	58.75	
2	256.25	60	
2	281.25	68.75	
2	292.5	72.5	
2	296.25	72.5	
2	298.75	72.5	
2	303.75	75	
2	305	72.5	
2	306.25	68.75	
2	307.5	68.75	
2	307.5	67.5	
2	307.5	63.75	
2	307.5	58.75	
2	308.75	51.25	
2	308.75	45	
2	308.75	41.25	
2	308.75	33.75	
2	308.75	30	
2	308.75	28.75	
2	308.75	28.75	
2	308.75	28.75	
2	308.75	28.75	
2	308.75	26.25	
2	308.75	26.25	
2	308.75	26.25	
2	308.75	26.25	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	8.75	-1.25	
3	8.75	-1.25	
3	8.75	-3.75	
3	8.75	-3.75	
3	10	-3.75	
3	13.75	-1.25	
3	16.25	-1.25	
3	20	-1.25	
3	32.5	-1.25	
3	66.25	-7.5	
3	82.5	-8.75	
3	100	-11.25	
3	138.75	-11.25	
3	160	-11.25	
3	200	-8.75	
3	236.25	-7.5	
3	251.25	-7.5	
3	263.75	-3.75	
3	290	0	
3	327.5	0	
3	337.5	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
3	345	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	1.25	0	
4	1.25	0	
4	1.25	0	
4	1.25	0	
4	2.5	0	
4	2.5	0	
4	2.5	2.5	
4	5	2.5	
4	11.25	2.5	
4	17.5	0	
4	25	0	
4	33.75	-3.75	
4	76.25	-5	
4	95	-5	
4	137.5	-1.25	
4	160	0	
4	201.25	7.5	
4	221.25	10	
4	268.75	15	
4	278.75	15	
4	286.25	17.5	
4	292.5	17.5	
4	300	17.5	
4	303.75	15	
4	306.25	15	
4	307.5	13.75	
4	308.75	13.75	
4	308.75	13.75	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	11.25	
4	308.75	10	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	7.5	
4	308.75	6.25	
4	310	6.25	
4	310	6.25	
4	310	6.25	
4	310	6.25	
4	310	6.25	
4	310	6.25	
4	310	6.25	
4	310	6.25	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	1.25	0	
5	1.25	2.5	
5	2.5	2.5	
5	2.5	2.5	
5	2.5	2.5	
5	2.5	3.75	
5	3.75	3.75	
5	5	3.75	
5	5	6.25	
5	7.5	7.5	
5	10	7.5	
5	16.25	7.5	
5	32.5	6.25	
5	43.75	3.75	
5	71.25	0	
5	88.75	-1.25	
5	126.25	-5	
5	167.5	-7.5	
5	188.75	-5	
5	210	-3.75	
5	251.25	-1.25	
5	310	3.75	
5	325	6.25	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
5	340	7.5	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	2.5	
6	1.25	2.5	
6	1.25	2.5	
6	1.25	2.5	
6	1.25	2.5	
6	1.25	2.5	
6	1.25	2.5	
6	1.25	2.5	
6	1.25	2.5	
6	1.25	3.75	
6	2.5	3.75	
6	3.75	3.75	
6	11.25	3.75	
6	17.5	3.75	
6	17.5	3.75	
6	26.25	3.75	
6	53.75	6.25	
6	110	10	
6	131.25	11.25	
6	152.5	13.75	
6	193.75	15	
6	213.75	15	
6	231.25	15	
6	282.5	21.25	
6	297.5	22.5	
6	312.5	26.25	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
6	342.5	33.75	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	2.5	0	
7	5	2.5	
7	10	2.5	
7	33.75	2.5	
7	45	2.5	
7	58.75	0	
7	75	-1.25	
7	115	-5	
7	165	-8.75	
7	191.25	-11.25	
7	240	-15	
7	262.5	-15	
7	302.5	-18.75	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
7	333.75	-15	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	2.5	0	
8	5	2.5	
8	20	3.75	
8	27.5	3.75	
8	47.5	6.25	
8	60	7.5	
8	72.5	7.5	
8	121.25	11.25	
8	137.5	15	
8	155	18.75	
8	188.75	26.25	
8	205	30	
8	222.5	35	
8	270	46.25	
8	283.75	50	
8	296.25	52.5	
8	315	53.75	
8	325	53.75	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
8	338.75	50	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	1.25	0	
9	2.5	0	
9	5	0	
9	7.5	0	
9	10	0	
9	26.25	0	
9	35	-1.25	
9	45	-3.75	
9	70	-3.75	
9	86.25	-5	
9	138.75	-7.5	
9	157.5	-8.75	
9	173.75	-11.25	
9	191.25	-11.25	
9	222.5	-8.75	
9	252.5	-5	
9	266.25	-1.25	
9	292.5	3.75	
9	313.75	10	
9	322.5	11.25	
9	340	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
9	348.75	15	
