Trial	X	Y
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	1.25	1.25	
1	5	8.75	
1	11.25	15	
1	16.25	20	
1	21.25	23.75	
1	32.5	31.25	
1	43.75	41.25	
1	55	46.25	
1	61.25	50	
1	71.25	53.75	
1	76.25	56.25	
1	83.75	57.5	
1	90	57.5	
1	92.5	57.5	
1	96.25	57.5	
1	103.75	56.25	
1	112.5	53.75	
1	121.25	53.75	
1	126.25	53.75	
1	137.5	53.75	
1	143.75	53.75	
1	156.25	53.75	
1	166.25	53.75	
1	171.25	53.75	
1	176.25	53.75	
1	180	53.75	
1	192.5	52.5	
1	200	50	
1	202.5	50	
1	207.5	46.25	
1	213.75	42.5	
1	222.5	37.5	
1	231.25	31.25	
1	236.25	27.5	
1	241.25	26.25	
1	241.25	26.25	
1	257.5	16.25	
1	266.25	12.5	
1	270	11.25	
1	273.75	8.75	
1	277.5	8.75	
1	286.25	5	
1	290	5	
1	296.25	5	
1	297.5	5	
1	300	5	
1	311.25	1.25	
1	320	0	
1	325	-3.75	
1	328.75	-5	
1	332.5	-5	
1	342.5	-7.5	
1	343.75	-7.5	
1	347.5	-7.5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
2	0	0	
2	0	2.5	
2	0	2.5	
2	0	2.5	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	1.25	6.25	
2	1.25	7.5	
2	2.5	7.5	
2	10	15	
2	18.75	21.25	
2	23.75	22.5	
2	30	26.25	
2	37.5	30	
2	61.25	37.5	
2	70	40	
2	86.25	43.75	
2	95	45	
2	103.75	45	
2	131.25	48.75	
2	147.5	51.25	
2	156.25	51.25	
2	156.25	51.25	
2	165	52.5	
2	181.25	52.5	
2	190	52.5	
2	190	52.5	
2	207.5	52.5	
2	215	51.25	
2	231.25	47.5	
2	245	41.25	
2	258.75	36.25	
2	265	33.75	
2	271.25	30	
2	291.25	18.75	
2	296.25	15	
2	301.25	11.25	
2	311.25	6.25	
2	315	3.75	
2	322.5	0	
2	327.5	-3.75	
2	331.25	-5	
2	332.5	-5	
2	332.5	-5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
2	333.75	-7.5	
3	0	0	
3	-16.25	-11.25	
3	-47.5	-26.25	
3	-61.25	-30	
3	-85	-31.25	
3	-103.75	-27.5	
3	-112.5	-22.5	
3	-117.5	-18.75	
3	-126.25	-8.75	
3	-131.25	2.5	
3	-132.5	11.25	
3	-135	15	
3	-133.75	26.25	
3	-133.75	30	
3	-132.5	40	
3	-132.5	47.5	
3	-131.25	51.25	
3	-131.25	52.5	
3	-130	58.75	
3	-130	63.75	
3	-130	70	
3	-130	73.75	
3	-128.75	81.25	
3	-127.5	85	
3	-125	90	
3	-123.75	96.25	
3	-121.25	97.5	
3	-121.25	97.5	
3	-117.5	100	
3	-113.75	100	
3	-107.5	100	
3	-105	101.25	
3	-98.75	101.25	
3	-96.25	101.25	
3	-91.25	101.25	
3	-86.25	101.25	
3	-83.75	101.25	
3	-78.75	101.25	
3	-71.25	101.25	
3	-61.25	103.75	
3	-47.5	107.5	
3	-38.75	108.75	
3	-17.5	116.25	
3	-5	120	
3	22.5	127.5	
3	53.75	137.5	
3	70	142.5	
3	87.5	148.75	
3	106.25	153.75	
3	161.25	163.75	
3	200	168.75	
3	218.75	170	
3	256.25	170	
3	273.75	168.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	307.5	163.75	
3	342.5	45	
3	336.25	45	
3	331.25	45	
3	326.25	45	
3	316.25	45	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	2.5	
4	0	2.5	
4	0	3.75	
4	3.75	3.75	
4	5	6.25	
4	10	7.5	
4	13.75	10	
4	21.25	13.75	
4	30	15	
4	33.75	17.5	
4	38.75	18.75	
4	51.25	18.75	
4	66.25	22.5	
4	85	22.5	
4	97.5	22.5	
4	123.75	26.25	
4	137.5	26.25	
4	167.5	26.25	
4	198.75	30	
4	213.75	33.75	
4	230	36.25	
4	262.5	41.25	
4	292.5	45	
4	322.5	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	335	47.5	
4	342.5	0	
4	336.25	-3.75	
4	333.75	-7.5	
4	331.25	-7.5	
4	330	-8.75	
4	326.25	-15	
4	325	-18.75	
4	325	-18.75	
4	325	-18.75	
4	323.75	-20	
4	323.75	-20	
4	323.75	-20	
4	323.75	-20	
4	323.75	-20	
4	325	-20	
4	326.25	-16.25	
4	328.75	-15	
4	330	-12.5	
4	330	-11.25	
4	331.25	-11.25	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	2.5	0	
5	28.75	7.5	
5	38.75	11.25	
5	51.25	13.75	
5	62.5	15	
5	88.75	15	
5	112.5	15	
5	125	13.75	
5	150	10	
5	161.25	6.25	
5	173.75	3.75	
5	207.5	-8.75	
5	227.5	-16.25	
5	235	-18.75	
5	243.75	-22.5	
5	258.75	-26.25	
5	273.75	-26.25	
5	280	-26.25	
5	291.25	-26.25	
5	297.5	-26.25	
5	303.75	-23.75	
5	323.75	-20	
5	335	-18.75	
5	340	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
5	343.75	-18.75	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	6.25	7.5	
6	15	15	
6	22.5	21.25	
6	31.25	26.25	
6	40	30	
6	72.5	41.25	
6	83.75	41.25	
6	107.5	43.75	
6	120	43.75	
6	131.25	41.25	
6	167.5	37.5	
6	187.5	32.5	
6	197.5	30	
6	207.5	26.25	
6	216.25	25	
6	241.25	15	
6	248.75	11.25	
6	256.25	10	
6	271.25	3.75	
6	277.5	0	
6	300	-5	
6	307.5	-7.5	
6	321.25	-7.5	
6	326.25	-7.5	
6	331.25	-7.5	
6	342.5	-5	
6	343.75	-5	
6	345	-5	
6	347.5	-5	
6	347.5	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
6	348.75	-5	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	1.25	2.5	
7	10	6.25	
7	15	10	
7	30	15	
7	40	18.75	
7	50	22.5	
7	88.75	32.5	
7	101.25	33.75	
7	113.75	33.75	
7	140	37.5	
7	152.5	37.5	
7	176.25	37.5	
7	190	36.25	
7	201.25	33.75	
7	222.5	32.5	
7	231.25	30	
7	255	25	
7	261.25	22.5	
7	271.25	18.75	
7	276.25	17.5	
7	280	13.75	
7	293.75	6.25	
7	297.5	3.75	
7	302.5	0	
7	308.75	-1.25	
7	312.5	-1.25	
7	315	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	316.25	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
7	317.5	-3.75	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	-6.25	0	
8	-7.5	2.5	
8	-7.5	2.5	
8	-7.5	2.5	
8	-7.5	2.5	
8	-7.5	2.5	
8	-7.5	2.5	
8	-6.25	2.5	
8	-6.25	2.5	
8	-6.25	2.5	
8	-5	0	
8	-5	0	
8	-5	0	
8	-5	0	
8	-5	0	
8	-2.5	0	
8	0	2.5	
8	5	3.75	
8	11.25	6.25	
8	18.75	7.5	
8	50	18.75	
8	62.5	22.5	
8	76.25	26.25	
8	90	32.5	
8	121.25	40	
8	163.75	47.5	
8	177.5	48.75	
8	190	52.5	
8	212.5	53.75	
8	223.75	53.75	
8	242.5	53.75	
8	257.5	52.5	
8	263.75	48.75	
8	270	47.5	
8	275	45	
8	298.75	30	
8	303.75	26.25	
8	308.75	22.5	
8	313.75	18.75	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	320	11.25	
8	346.25	-18.75	
8	346.25	-18.75	
8	346.25	-18.75	
8	346.25	-18.75	
8	346.25	-18.75	
8	346.25	-18.75	
8	346.25	-18.75	
8	346.25	-18.75	
8	346.25	-18.75	
8	346.25	-18.75	
8	346.25	-18.75	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	2.5	
9	0	3.75	
9	2.5	7.5	
9	7.5	11.25	
9	23.75	18.75	
9	60	33.75	
9	75	40	
9	106.25	47.5	
9	122.5	48.75	
9	138.75	51.25	
9	172.5	51.25	
9	187.5	48.75	
9	201.25	48.75	
9	212.5	47.5	
9	231.25	48.75	
9	253.75	37.5	
9	258.75	33.75	
9	263.75	30	
9	268.75	26.25	
9	278.75	15	
9	291.25	2.5	
9	297.5	-3.75	
9	303.75	-7.5	
9	316.25	-15	
9	323.75	-16.25	
9	338.75	-22.5	
