Trial	Xii	Yii
1	45	16.25	-30	-1	
2	81.25	0	-2	20	
3	63.75	12.5	-52	-1	
4	45	3.75	-40	-23	
5	52.5	11.25	-46	-25	
6	60	0	-27	-28	
7	40	7.5	-46	-23	
8	45	0	-73	-4	
9	47.5	7.5	-40	12	
10	71.25	1.25	-17	14	
11	63.75	0	-19	42	
12	53.75	2.5	-13	63	
13	42.5	3.75	-6	53	
14	60	0	-19	65	
15	60	-5	-31	60	
16	45	5	-40	44	
17	45	5	-26	62	
18	50	0	-19	51	
19	47.5	0	-34	42	
20	41.25	3.75	-33	53	
21	47.5	0	-12	60	
22	40	-3.75	-35	81	
23	60	5	-18	74	
24	57.5	-2.5	-10	83	
25	81.25	11.25	-39	48	
26	58.75	2.5	-14	57	
27	77.5	0	-52	57	
28	45	1.25	-41	59	
29	61.25	-3.75	-41	63	
30	51.25	3.75	-41	62	
31	45	3.75	-4	77	
32	56.25	0	-26	81	
33	56.25	0	-10	84	
34	63.75	-2.5	-30	83	
35	47.5	0	-16	78	
36	53.75	-3.75	-20	68	
37	51.25	-8.75	5	63	
38	56.25	3.75	-28	54	
39	55	-10	-24	74	
40	62.5	2.5	-13	78	
41	51.25	-11.25	-57	63	
42	48.75	-7.5	-49	68	
