Trial	Xii	Yii
1	37.5	15	23	36	
2	28.75	30	-4	-7	
3	23.75	32.5	18	-46	
4	-37.5	48.75	31	-53	
5	-6.25	45	-4	-49	
6	0	0	-12	-65	
7	-260	-43.75	227	-20	
8	40	33.75	-9	-59	
9	43.75	18.75	-10	-43	
10	41.25	23.75	-2	-47	
11	36.25	22.5	-15	-37	
12	41.25	11.25	15	-46	
13	56.25	33.75	-14	-52	
14	47.5	22.5	8	-37	
15	38.75	16.25	-17	-14	
16	38.75	18.75	-18	-23	
17	-46.25	7.5	267	-16	
18	46.25	18.75	31	-19	
19	45	20	15	-20	
20	47.5	17.5	22	6	
21	47.5	15	5	18	
22	48.75	18.75	-6	12	
23	41.25	16.25	-21	2	
24	38.75	18.75	-3	-31	
25	41.25	12.5	-10	-35	
26	38.75	21.25	-21	-58	
27	45	22.5	-25	-55	
28	42.5	17.5	-13	-46	
29	40	21.25	-32	-67	
30	47.5	15	-25	-58	
31	58.75	16.25	-23	-56	
32	48.75	17.5	-11	-40	
33	57.5	30	-4	-31	
34	52.5	13.75	24	-19	
35	46.25	3.75	43	-13	
36	47.5	20	21	-13	
37	41.25	17.5	35	-16	
38	-43.75	12.5	264	-11	
39	40	22.5	8	-31	
40	35	26.25	8	-58	
41	40	7.5	30	-10	
42	37.5	22.5	16	-35	
43	33.75	22.5	24	-55	
44	41.25	22.5	49	-61	
45	38.75	20	13	-56	
46	43.75	17.5	-12	-40	
47	31.25	27.5	-1	-62	
48	-36.25	36.25	300	-58	
49	45	-11.25	5	-4	
50	45	21.25	2	-2	
51	36.25	18.75	12	-10	
52	-40	8.75	329	11	
53	37.5	22.5	-8	-19	
54	41.25	32.5	-33	-28	
55	32.5	25	-22	-49	
56	35	26.25	-31	-37	
57	55	31.25	-40	-35	
58	43.75	20	-7	-35	
59	-41.25	11.25	284	-31	
60	45	8.75	15	-29	
61	38.75	11.25	10	-22	
62	36.25	18.75	-15	-26	
63	41.25	20	-18	-35	
64	40	22.5	-19	-32	
65	48.75	23.75	-23	-23	
66	42.5	15	-9	-46	
67	45	32.5	-27	-28	
68	41.25	26.25	-24	-16	
Trial	Xii	Yii
1	40	13.75	82	-2	
2	40	21.25	-1	-34	
3	0	0	-9	-25	
4	41.25	18.75	-37	-34	
5	40	-8.75	-84	-79	
6	40	-7.5	-63	-64	
7	36.25	30	-46	-97	
8	31.25	25	22	-112	
9	43.75	-5	-40	-85	
10	40	-12.5	-42	-73	
11	42.5	1.25	-17	-74	
12	0	0	-14	-76	
13	43.75	-11.25	-36	-92	
14	61.25	-3.75	-44	-61	
15	32.5	25	-31	-67	
16	33.75	26.25	-19	-65	
17	41.25	6.25	-37	-88	
18	46.25	-7.5	40	-17	
19	38.75	11.25	74	14	
20	48.75	-3.75	27	-10	
21	-47.5	18.75	356	24	
22	48.75	7.5	45	6	
23	38.75	-11.25	9	12	
24	52.5	7.5	-36	-13	
25	45	7.5	-15	-46	
26	52.5	26.25	-50	-79	
27	-38.75	-11.25	73	-116	
28	61.25	12.5	-40	-98	
29	50	0	1	-74	
30	40	3.75	1	-76	
31	56.25	7.5	-21	-82	
32	45	-2.5	-12	-59	
33	45	0	52	-49	
34	41.25	28.75	-4	-34	
35	55	-16.25	-35	-61	
36	43.75	-6.25	-17	-86	
37	43.75	-7.5	-14	-85	
