Trial	Xii	Yii
1	46.25	16.25	20	-10	
2	47.5	13.75	-4	-49	
3	60	22.5	-17	-55	
4	38.75	10	-60	-43	
5	48.75	6.25	-98	-58	
6	42.5	-1.25	-101	-27	
7	47.5	-2.5	-119	23	
8	46.25	0	-96	32	
9	51.25	3.75	-45	30	
10	57.5	6.25	-20	48	
11	41.25	2.5	-18	39	
12	46.25	0	-4	60	
13	40	5	4	56	
14	61.25	-6.25	-12	59	
15	50	6.25	-40	39	
16	66.25	2.5	-29	27	
17	48.75	1.25	-13	38	
18	56.25	0	-21	21	
19	56.25	12.5	-31	17	
20	73.75	0	7	42	
21	53.75	8.75	-15	44	
22	42.5	0	-10	38	
23	53.75	8.75	6	32	
24	41.25	3.75	-13	42	
25	55	2.5	-3	63	
26	56.25	7.5	-55	15	
27	41.25	6.25	-45	27	
28	67.5	0	-27	21	
29	60	11.25	-45	18	
30	42.5	3.75	-27	24	
31	51.25	-3.75	-8	23	
32	40	7.5	-9	15	
33	40	2.5	-23	24	
34	41.25	-1.25	8	30	
35	46.25	2.5	32	27	
36	46.25	5	45	32	
Trial	Xii	Yii
1	-42.5	45	-314	302	
2	0	0	-27	59	
Trial	Xii	Yii
1	0	0	-19	-20	
2	0	0	-19	-19	
Trial	Xii	Yii
1	0	0	4	-22	
2	0	0	4	-23	
Trial	Xii	Yii
1	0	0	0	-1	
2	42.5	0	17	-79	
3	62.5	18.75	19	-61	
4	46.25	5	24	-47	
5	56.25	11.25	15	-49	
6	46.25	11.25	37	-35	
7	40	17.5	25	-52	
8	50	2.5	64	-46	
9	45	2.5	71	-55	
10	45	-5	27	-46	
11	43.75	11.25	35	-16	
12	43.75	7.5	46	5	
13	42.5	5	37	-11	
14	40	8.75	48	-5	
15	43.75	0	49	6	
16	45	0	60	-1	
17	56.25	-15	30	36	
18	40	15	31	-25	
19	41.25	-2.5	85	-20	
20	46.25	11.25	112	-19	
21	42.5	10	15	-43	
22	40	7.5	-50	-40	
23	38.75	15	-81	-49	
24	56.25	-7.5	-40	14	
25	46.25	7.5	-32	-1	
26	42.5	-3.75	-70	-31	
27	40	10	-35	3	
28	42.5	7.5	-10	-1	
29	36.25	17.5	-92	-52	
30	37.5	20	-71	-10	
31	40	16.25	-17	2	
32	37.5	16.25	-34	-4	
33	42.5	16.25	-40	-35	
34	71.25	15	-5	-31	
35	47.5	0	-5	-40	
36	40	15	-32	-22	
37	52.5	13.75	-7	-52	
38	43.75	-3.75	24	-19	
39	41.25	12.5	-15	-44	
40	47.5	28.75	-15	-49	
41	55	16.25	-24	-56	
42	48.75	23.75	-31	-59	
43	37.5	18.75	29	-34	
44	55	13.75	-103	-64	
45	45	22.5	-115	-62	
46	45	-8.75	-133	-31	
47	40	15	-127	-41	
48	45	21.25	-138	9	
49	37.5	21.25	-130	-31	
50	55	18.75	-23	8	
51	40	15	-91	-22	
52	-55	-22.5	13	-31	
53	62.5	30	-33	-47	
54	0	0	-55	-49	
55	42.5	12.5	23	-1	
56	40	6.25	-19	-13	
57	57.5	31.25	-4	-22	
58	67.5	7.5	-2	-10	
59	41.25	21.25	-27	-19	
60	38.75	10	-19	-34	
61	53.75	15	-30	-14	
62	45	10	-48	-16	
63	42.5	3.75	-66	-13	
64	50	15	3	-20	
65	41.25	2.5	18	-16	
66	45	20	-4	-11	
67	63.75	11.25	23	-13	
68	48.75	18.75	12	-31	
69	42.5	7.5	-9	-28	
70	47.5	0	-12	-19	
71	41.25	3.75	38	-16	
72	47.5	-3.75	76	-17	
73	63.75	13.75	35	-25	
74	43.75	10	23	-37	
75	63.75	15	37	24	
76	-48.75	6.25	298	27	
77	50	20	-69	20	
78	45	23.75	-125	-20	
79	-47.5	-17.5	-55	-37	
80	45	16.25	-58	-32	
81	40	13.75	-33	-25	
82	40	15	-41	-4	
83	55	7.5	-60	-37	
84	47.5	13.75	-32	-5	
85	41.25	5	-34	-14	
86	56.25	3.75	19	27	
87	42.5	0	17	15	
88	67.5	12.5	-6	2	
89	45	3.75	-37	-20	
90	0	0	-30	-16	
91	43.75	11.25	-20	-20	
92	52.5	3.75	-46	-19	
93	48.75	11.25	-45	-40	
94	45	7.5	-76	-37	
95	42.5	23.75	-48	-23	
96	42.5	22.5	0	18	
