Trial	Xii	Yii
1	45	-7.5	44	-70	
2	-228.75	15	350	-46	
3	48.75	0	117	-10	
4	47.5	33.75	107	18	
5	61.25	6.25	31	27	
6	43.75	3.75	67	24	
7	43.75	-7.5	91	21	
8	52.5	0	53	5	
9	48.75	6.25	61	30	
10	52.5	13.75	-21	3	
11	66.25	-6.25	13	17	
12	40	-5	-58	-25	
13	42.5	18.75	-159	-49	
14	41.25	12.5	-115	-35	
15	47.5	15	-122	-70	
16	48.75	11.25	-90	-55	
17	65	15	-120	-61	
18	41.25	3.75	-111	-97	
19	58.75	7.5	-82	-79	
20	57.5	11.25	-75	-82	
21	46.25	36.25	-51	-79	
22	46.25	2.5	-28	-76	
23	45	-2.5	-8	-35	
24	40	13.75	-54	-70	
25	51.25	6.25	-33	-61	
26	43.75	3.75	2	-29	
27	38.75	26.25	-31	-53	
28	47.5	21.25	-34	-67	
29	-21.25	38.75	-64	-104	
30	40	7.5	-50	-19	
31	36.25	35	-69	-19	
32	51.25	6.25	-59	3	
33	45	0	-23	-4	
34	47.5	11.25	-38	27	
35	48.75	7.5	-57	6	
36	37.5	25	-78	-31	
37	0	0	-71	-26	
38	-41.25	-6.25	-43	-8	
39	20	35	-6	5	
40	-46.25	-2.5	-13	11	
41	41.25	-1.25	-33	24	
42	45	26.25	4	24	
43	26.25	45	-84	-40	
44	62.5	11.25	-17	9	
45	-46.25	-22.5	22	44	
46	-33.75	33.75	-10	-25	
47	2.5	40	-41	-8	
48	42.5	-2.5	-35	8	
49	-35	-25	-18	18	
50	46.25	8.75	-39	11	
51	-110	-8.75	13	27	
52	-45	-7.5	206	30	
53	30	27.5	-23	-10	
54	57.5	7.5	-18	-10	
55	-15	-51.25	18	9	
56	42.5	8.75	16	-1	
57	28.75	30	51	42	
58	41.25	13.75	62	18	
59	-120	-7.5	69	-7	
60	30	-28.75	-99	12	
61	51.25	20	-76	-10	
62	41.25	8.75	-48	-1	
63	-46.25	-2.5	-10	-44	
64	6.25	45	-68	-70	
65	41.25	37.5	-165	-55	
66	43.75	8.75	-97	-11	
67	25	40	-109	-14	
68	-45	3.75	179	30	
69	20	-40	-145	-5	
70	38.75	-18.75	-91	36	
71	55	8.75	-64	11	
72	43.75	-15	-67	29	
73	40	-7.5	-67	57	
74	40	16.25	-51	47	
75	-37.5	-15	-35	39	
76	46.25	15	-43	42	
77	47.5	15	-69	18	
78	60	7.5	-52	39	
79	46.25	5	-22	68	
80	52.5	-2.5	-44	89	
81	-38.75	-11.25	-40	83	
82	45	-7.5	-60	56	
83	48.75	0	-46	54	
84	0	0	259	51	
85	45	-1.25	-62	24	
86	36.25	17.5	-63	24	
87	0	0	254	42	
88	42.5	0	-10	38	
