Trial	X	Y
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	-1.25	
1	0	-1.25	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	-1.25	
1	0	-1.25	
1	0	-1.25	
1	0	0	
1	0	0	
1	0	0	
1	1.25	0	
1	2.5	0	
1	8.75	3.75	
1	13.75	7.5	
1	33.75	15	
1	41.25	18.75	
1	51.25	22.5	
1	72.5	26.25	
1	83.75	28.75	
1	117.5	32.5	
1	127.5	33.75	
1	138.75	33.75	
1	158.75	33.75	
1	168.75	36.25	
1	193.75	33.75	
1	201.25	33.75	
1	208.75	33.75	
1	221.25	32.5	
1	227.5	30	
1	246.25	25	
1	251.25	22.5	
1	265	15	
1	270	15	
1	276.25	11.25	
1	293.75	0	
1	298.75	-3.75	
1	303.75	-5	
1	311.25	-8.75	
1	316.25	-11.25	
1	322.5	-12.5	
1	327.5	-15	
1	331.25	-15	
1	332.5	-15	
1	333.75	-15	
1	337.5	-12.5	
1	341.25	-11.25	
1	342.5	-8.75	
1	343.75	-7.5	
1	345	-7.5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
1	348.75	-5	
2	0	0	
2	0	0	
2	0	0	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	0	3.75	
2	1.25	3.75	
2	5	3.75	
2	11.25	3.75	
2	22.5	6.25	
2	35	7.5	
2	43.75	7.5	
2	62.5	11.25	
2	72.5	11.25	
2	106.25	15	
2	117.5	15	
2	128.75	17.5	
2	140	18.75	
2	152.5	18.75	
2	180	18.75	
2	206.25	18.75	
2	230	18.75	
2	242.5	18.75	
2	255	18.75	
2	286.25	18.75	
2	295	18.75	
2	303.75	17.5	
2	318.75	15	
2	325	13.75	
2	341.25	10	
2	343.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
2	348.75	7.5	
3	0	0	
3	1.25	0	
3	1.25	0	
3	1.25	0	
3	1.25	0	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	-1.25	
3	1.25	0	
3	1.25	0	
3	5	-1.25	
3	8.75	-1.25	
3	17.5	0	
3	23.75	2.5	
3	30	2.5	
3	57.5	6.25	
3	68.75	7.5	
3	80	7.5	
3	103.75	7.5	
3	116.25	7.5	
3	155	7.5	
3	168.75	7.5	
3	197.5	7.5	
3	210	7.5	
3	222.5	7.5	
3	258.75	7.5	
3	270	7.5	
3	281.25	7.5	
3	300	7.5	
3	316.25	3.75	
3	330	3.75	
3	335	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
3	347.5	2.5	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	2.5	
4	0	2.5	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	0	
4	0	2.5	
4	0	2.5	
4	5	2.5	
4	7.5	3.75	
4	11.25	3.75	
4	21.25	3.75	
4	28.75	6.25	
4	53.75	11.25	
4	63.75	11.25	
4	73.75	13.75	
4	95	15	
4	105	17.5	
4	128.75	17.5	
4	153.75	18.75	
4	167.5	18.75	
4	191.25	18.75	
4	205	18.75	
4	241.25	21.25	
4	252.5	21.25	
4	262.5	21.25	
4	282.5	21.25	
4	291.25	21.25	
4	308.75	21.25	
4	323.75	18.75	
4	336.25	17.5	
4	341.25	15	
4	345	15	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
4	348.75	13.75	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	0	-2.5	
5	1.25	-2.5	
5	3.75	-2.5	
5	11.25	-2.5	
5	17.5	-2.5	
5	23.75	-2.5	
5	48.75	-2.5	
5	67.5	-2.5	
5	78.75	-2.5	
5	90	-2.5	
5	115	0	
5	141.25	1.25	
5	155	3.75	
5	180	5	
5	192.5	5	
5	203.75	7.5	
5	236.25	7.5	
5	255	5	
5	263.75	5	
5	272.5	5	
5	280	5	
5	298.75	5	
5	303.75	5	
5	312.5	5	
5	315	5	
5	318.75	3.75	
5	328.75	1.25	
5	332.5	1.25	
5	335	0	
5	337.5	-2.5	
5	340	-2.5	
5	343.75	-2.5	
5	346.25	-2.5	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
5	348.75	-3.75	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	0	0	
6	-1.25	0	
6	-1.25	0	
6	-1.25	-1.25	
6	-1.25	-1.25	
6	-1.25	0	
6	-1.25	0	
6	-1.25	0	
6	-1.25	0	
6	-1.25	0	
6	-1.25	0	
6	-1.25	0	
6	-1.25	0	
6	-1.25	0	
6	0	-1.25	
6	0	-1.25	
6	3.75	-1.25	
6	11.25	-3.75	
6	21.25	-5	
6	26.25	-7.5	
6	40	-7.5	
6	47.5	-7.5	
6	56.25	-8.75	
6	86.25	-7.5	
6	97.5	-7.5	
6	108.75	-3.75	
6	132.5	-1.25	
6	158.75	0	
6	185	2.5	
6	197.5	3.75	
6	222.5	6.25	
6	233.75	7.5	
6	245	7.5	
6	277.5	10	
6	287.5	11.25	
6	296.25	11.25	
6	312.5	13.75	
6	320	13.75	
6	338.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
6	343.75	15	
7	0	0	
7	0	0	
7	0	2.5	
7	0	2.5	
7	0	2.5	
7	0	2.5	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	2.5	0	
7	6.25	0	
7	12.5	2.5	
7	17.5	2.5	
7	23.75	2.5	
7	45	3.75	
7	53.75	3.75	
7	63.75	3.75	
7	85	6.25	
7	96.25	6.25	
7	120	7.5	
7	146.25	7.5	
7	173.75	7.5	
7	187.5	7.5	
7	202.5	10	
7	231.25	11.25	
7	257.5	11.25	
7	270	11.25	
7	281.25	11.25	
7	291.25	11.25	
7	317.5	10	
7	330	10	
7	335	10	
7	340	7.5	
7	346.25	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
7	348.75	7.5	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	-2.5	
8	0	-2.5	
8	0	-2.5	
8	0	-2.5	
8	0	-2.5	
8	0	-2.5	
8	0	-2.5	
8	0	-2.5	
8	0	-2.5	
8	0	-2.5	
8	0	-2.5	
8	0	0	
8	0	0	
8	0	0	
8	3.75	1.25	
8	6.25	1.25	
8	12.5	5	
8	17.5	5	
8	23.75	7.5	
8	45	11.25	
8	61.25	12.5	
8	71.25	12.5	
8	80	12.5	
8	91.25	12.5	
8	125	15	
8	138.75	15	
8	162.5	15	
8	175	15	
8	186.25	12.5	
8	222.5	12.5	
8	233.75	12.5	
8	253.75	12.5	
8	263.75	11.25	
8	271.25	8.75	
8	293.75	8.75	
8	298.75	7.5	
8	305	7.5	
8	313.75	5	
8	317.5	5	
8	325	3.75	
8	326.25	3.75	
8	327.5	1.25	
8	327.5	3.75	
8	328.75	3.75	
8	330	3.75	
8	330	3.75	
8	331.25	3.75	
8	331.25	3.75	
8	331.25	3.75	
8	331.25	3.75	
8	331.25	3.75	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	331.25	1.25	
8	332.5	1.25	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	3.75	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	0	1.25	
9	1.25	1.25	
9	2.5	1.25	
9	3.75	1.25	
9	11.25	3.75	
9	15	5	
9	32.5	5	
9	40	7.5	
9	47.5	7.5	
9	56.25	7.5	
9	76.25	8.75	
9	112.5	12.5	
9	125	12.5	
9	138.75	15	
9	166.25	16.25	
9	180	16.25	
9	222.5	16.25	
9	236.25	16.25	
