Trial	Xii	Yii
1	42.5	11.25	65	68	
2	38.75	18.75	134	69	
3	43.75	-11.25	101	108	
4	48.75	26.25	91	50	
5	42.5	6.25	93	75	
6	40	15	88	45	
7	41.25	15	62	69	
8	56.25	3.75	50	99	
9	48.75	7.5	80	72	
10	37.5	16.25	76	65	
11	60	7.5	84	104	
12	47.5	10	103	54	
13	42.5	3.75	0	90	
14	52.5	20	-8	89	
15	47.5	15	-39	69	
16	42.5	-3.75	-35	120	
17	37.5	15	-24	92	
18	42.5	-15	-40	132	
19	47.5	2.5	-15	114	
20	46.25	8.75	-27	83	
21	55	0	-30	75	
22	53.75	-18.75	-18	113	
23	53.75	7.5	-16	132	
24	40	3.75	-46	114	
25	43.75	3.75	-53	78	
26	47.5	37.5	-28	119	
27	58.75	11.25	12	123	
28	41.25	10	-6	126	
29	55	-13.75	-29	131	
30	42.5	0	-30	111	
31	50	-13.75	1	128	
32	38.75	15	32	141	
33	47.5	-11.25	-12	132	
34	46.25	-15	21	153	
35	43.75	0	42	141	
36	38.75	-11.25	35	168	
37	42.5	0	75	155	
38	51.25	-7.5	57	99	
39	42.5	-7.5	56	168	
40	43.75	-7.5	90	168	
41	45	3.75	50	135	
42	48.75	3.75	48	141	
43	41.25	-3.75	61	126	
44	51.25	0	53	116	
45	38.75	-20	98	153	
46	45	8.75	-27	191	
47	43.75	-1.25	-26	192	
48	42.5	7.5	62	180	
49	53.75	-1.25	93	168	
50	46.25	2.5	66	147	
51	41.25	-3.75	45	174	
52	55	-11.25	58	162	
53	40	-10	81	185	
54	43.75	-6.25	69	179	
55	45	7.5	70	183	
56	65	15	23	141	
57	51.25	2.5	91	165	
58	41.25	-6.25	85	158	
59	42.5	3.75	59	185	
60	45	2.5	76	183	
61	51.25	-7.5	100	161	
62	63.75	0	78	147	
63	57.5	11.25	67	141	
64	42.5	-22.5	76	141	
65	50	-7.5	85	150	
66	43.75	3.75	108	147	
67	52.5	-6.25	125	134	
68	42.5	1.25	118	149	
69	41.25	-2.5	94	146	
70	41.25	-5	116	228	
71	48.75	-1.25	141	207	
72	68.75	-7.5	90	201	
73	50	-3.75	56	207	
74	46.25	-2.5	127	167	
75	41.25	10	75	216	
76	41.25	-10	53	236	
77	55	3.75	31	246	
78	47.5	1.25	6	242	
79	50	-3.75	69	243	
80	38.75	17.5	10	207	
81	37.5	18.75	10	228	
82	60	7.5	61	234	
83	46.25	-5	62	243	
84	48.75	-7.5	60	243	
85	43.75	0	94	228	
86	41.25	-5	98	210	
87	52.5	7.5	76	207	
88	45	5	93	218	
89	48.75	6.25	62	207	
90	35	-27.5	32	195	
91	45	-1.25	60	222	
92	73.75	-8.75	64	213	
93	45	-1.25	41	225	
94	40	2.5	18	195	
95	42.5	8.75	2	182	
96	43.75	5	-5	176	
