Trial	X	Y
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	0	0	
1	1.25	2.5	
1	5	3.75	
1	7.5	3.75	
1	11.25	6.25	
1	22.5	10	
1	25	11.25	
1	33.75	11.25	
1	38.75	13.75	
1	50	15	
1	60	17.5	
1	72.5	18.75	
1	80	18.75	
1	86.25	18.75	
1	92.5	18.75	
1	113.75	18.75	
1	120	18.75	
1	131.25	18.75	
1	136.25	18.75	
1	147.5	18.75	
1	158.75	18.75	
1	170	18.75	
1	175	18.75	
1	181.25	17.5	
1	186.25	17.5	
1	206.25	15	
1	211.25	15	
1	217.5	15	
1	228.75	13.75	
1	240	13.75	
1	247.5	13.75	
1	252.5	11.25	
1	260	11.25	
1	265	11.25	
1	268.75	10	
1	282.5	7.5	
1	286.25	7.5	
1	291.25	6.25	
1	297.5	3.75	
1	305	2.5	
1	313.75	0	
1	317.5	0	
1	326.25	-3.75	
1	330	-3.75	
1	333.75	-3.75	
1	342.5	-5	
1	345	-5	
1	346.25	-5	
1	348.75	-7.5	
1	348.75	-7.5	
1	348.75	-7.5	
1	348.75	-7.5	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	0	0	
2	1.25	1.25	
2	13.75	11.25	
2	13.75	11.25	
2	38.75	23.75	
2	52.5	31.25	
2	67.5	35	
2	112.5	43.75	
2	127.5	43.75	
2	141.25	46.25	
2	167.5	46.25	
2	178.75	46.25	
2	207.5	43.75	
2	216.25	43.75	
2	232.5	38.75	
2	240	38.75	
2	247.5	35	
2	268.75	31.25	
2	275	27.5	
2	283.75	27.5	
2	296.25	23.75	
2	302.5	22.5	
2	315	18.75	
2	317.5	16.25	
2	323.75	15	
2	326.25	12.5	
2	328.75	11.25	
2	333.75	7.5	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	0	0	
3	1.25	0	
3	3.75	2.5	
3	11.25	3.75	
3	22.5	7.5	
3	38.75	13.75	
3	50	15	
3	63.75	17.5	
3	78.75	18.75	
3	130	25	
3	152.5	26.25	
3	172.5	30	
3	208.75	32.5	
3	222.5	33.75	
3	247.5	33.75	
3	265	33.75	
3	272.5	33.75	
3	278.75	32.5	
3	283.75	30	
3	296.25	26.25	
3	300	26.25	
3	306.25	22.5	
3	310	22.5	
3	316.25	18.75	
3	322.5	15	
3	327.5	13.75	
3	328.75	11.25	
3	331.25	11.25	
3	332.5	10	
3	335	7.5	
3	336.25	7.5	
3	332.5	11.25	
3	333.75	11.25	
3	338.75	10	
3	340	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
3	341.25	7.5	
4	0	0	
4	-2.5	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-3.75	1.25	
4	-5	1.25	
4	-5	1.25	
4	-6.25	3.75	
4	-8.75	3.75	
4	-10	3.75	
4	-11.25	3.75	
4	-13.75	3.75	
4	-13.75	1.25	
4	-13.75	1.25	
4	-13.75	1.25	
4	-13.75	1.25	
4	-13.75	1.25	
4	-13.75	1.25	
4	-13.75	1.25	
4	-11.25	1.25	
4	-10	0	
4	-3.75	-2.5	
4	0	-2.5	
4	10	-2.5	
4	22.5	-2.5	
4	37.5	-2.5	
4	46.25	-2.5	
4	56.25	-2.5	
4	76.25	-2.5	
4	98.75	-2.5	
4	110	0	
4	132.5	1.25	
4	143.75	1.25	
4	166.25	5	
4	187.5	5	
4	207.5	5	
4	217.5	5	
4	226.25	5	
4	245	3.75	
4	252.5	5	
4	252.5	5	
4	252.5	5	
4	252.5	5	
4	252.5	5	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
4	331.25	18.75	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	0	0	
5	1.25	0	
5	5	-2.5	
5	8.75	-2.5	
5	21.25	1.25	
5	32.5	3.75	
5	55	7.5	
5	67.5	7.5	
5	81.25	7.5	
5	95	5	
5	136.25	1.25	
5	151.25	1.25	
5	178.75	0	
5	192.5	-2.5	
5	205	-2.5	
5	241.25	-7.5	
5	252.5	-10	
5	261.25	-10	
5	280	-11.25	
5	288.75	-11.25	
5	308.75	-13.75	
5	315	-13.75	
5	325	-10	
5	327.5	-10	
5	331.25	-10	
5	337.5	-10	
5	338.75	-7.5	
5	338.75	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	340	-7.5	
5	341.25	-7.5	
5	341.25	-7.5	
5	341.25	-7.5	
5	341.25	-7.5	
5	341.25	-7.5	
5	341.25	-7.5	
5	341.25	-7.5	
5	341.25	-7.5	
5	341.25	-7.5	
6	0	0	
6	-1.25	0	
6	-1.25	0	
6	-3.75	0	
6	-3.75	0	
6	-3.75	0	
6	-3.75	0	
6	-3.75	0	
6	-5	0	
6	-5	0	
6	-5	0	
6	-5	0	
6	-5	0	
6	-5	0	
6	-5	0	
6	-5	0	
6	-5	0	
6	-5	0	
6	0	0	
6	12.5	0	
6	21.25	0	
6	32.5	0	
6	57.5	0	
6	88.75	-3.75	
6	105	-3.75	
6	138.75	-8.75	
6	156.25	-11.25	
6	191.25	-18.75	
6	223.75	-23.75	
6	237.5	-26.25	
6	251.25	-30	
6	262.5	-30	
6	280	-30	
6	291.25	-30	
6	296.25	-26.25	
6	303.75	-23.75	
6	306.25	-22.5	
6	310	-20	
6	312.5	-18.75	
6	313.75	-18.75	
6	315	-16.25	
6	315	-16.25	
6	321.25	-12.5	
6	327.5	-11.25	
6	335	-5	
6	337.5	-3.75	
6	338.75	-3.75	
6	342.5	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
6	346.25	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	0	0	
7	3.75	-2.5	
7	11.25	-6.25	
7	22.5	-6.25	
7	30	-7.5	
7	38.75	-7.5	
7	50	-10	
7	92.5	-6.25	
7	127.5	-3.75	
7	145	-3.75	
7	162.5	-3.75	
7	196.25	-6.25	
7	230	-3.75	
7	262.5	1.25	
7	278.75	3.75	
7	293.75	5	
7	306.25	8.75	
7	332.5	11.25	
7	341.25	12.5	
7	345	12.5	
7	346.25	12.5	
7	346.25	12.5	
7	346.25	12.5	
7	346.25	12.5	
7	347.5	12.5	
7	346.25	12.5	
7	345	12.5	
7	341.25	12.5	
7	341.25	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
7	340	12.5	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	0	0	
8	12.5	2.5	
8	20	3.75	
8	30	3.75	
8	55	7.5	
8	70	7.5	
8	110	3.75	
8	131.25	3.75	
8	172.5	2.5	
8	195	0	
8	215	0	
8	270	-3.75	
8	285	-3.75	
8	298.75	-5	
8	318.75	-7.5	
8	331.25	-7.5	
8	338.75	-7.5	
8	340	-7.5	
8	341.25	-7.5	
8	341.25	-7.5	
8	341.25	-5	
8	337.5	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
8	336.25	-3.75	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	0	0	
9	1.25	0	
9	10	0	
9	16.25	0	
9	25	2.5	
9	47.5	6.25	
9	73.75	10	
9	86.25	11.25	
9	116.25	17.5	
9	131.25	18.75	
9	147.5	21.25	
9	198.75	26.25	
9	232.5	26.25	
9	248.75	26.25	
9	263.75	26.25	
9	288.75	26.25	
9	310	25	
9	320	25	
9	336.25	22.5	
9	342.5	21.25	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
9	348.75	18.75	
