Trial	ObjID	LocID	FB	Task	RT	Stim
1	34	1	1	-1	635	4013	
2	36	4	1	-1	651	10002	
3	75	3	1	-1	534	16007	
4	55	2	1	-1	568	21995	
5	30	3	1	-1	584	27983	
6	7	4	1	-1	534	33971	
7	44	2	1	-1	501	39976	
8	17	1	1	-1	551	45964	
9	22	4	1	-2	501	51952	
10	11	2	1	-2	516	57958	
11	12	3	1	-2	551	63945	
12	32	1	1	-2	534	69933	
13	23	3	1	-2	451	75938	
14	45	4	1	-2	551	81926	
15	33	1	1	-2	501	87914	
16	68	2	1	-2	534	93919	
17	10	3	1	-1	551	99907	
18	15	2	1	-1	835	105895	
19	87	4	1	-1	451	111900	
20	16	1	1	-1	451	117888	
21	54	4	1	-1	501	123876	
22	83	3	1	-1	484	129881	
23	92	2	1	-1	734	135869	
24	85	1	1	-1	434	141857	
25	9	1	1	-2	651	147862	
26	65	4	1	-2	434	153850	
27	71	3	1	-2	468	159838	
28	73	2	1	-2	551	165826	
29	93	4	1	-2	434	171831	
30	57	2	1	-2	484	177819	
31	40	3	1	-2	468	183807	
32	35	1	1	-2	550	189813	
33	21	4	0	-1	434	195800	
34	82	3	0	-1	534	201788	
35	62	2	0	-1	451	207793	
36	25	1	0	-1	568	213781	
37	89	4	0	-1	801	219769	
38	76	2	0	-1	501	225774	
39	20	3	0	-1	484	231762	
40	67	1	0	-1	551	237750	
41	41	1	1	-2	701	243755	
42	56	4	1	-2	551	249743	
43	96	2	1	-2	534	255731	
44	53	3	1	-2	467	261736	
45	63	1	1	-2	534	267724	
46	27	2	1	-2	567	273713	
47	79	4	1	-2	501	279700	
48	52	3	1	-2	501	285705	
49	60	4	0	-1	434	291693	
50	74	3	0	-1	768	297681	
51	64	1	0	-1	484	303686	
52	29	2	0	-1	434	309674	
53	59	3	0	-1	401	315662	
54	4	2	0	-1	484	321667	
55	5	4	0	-1	501	327655	
56	46	1	0	-1	451	333643	
57	2	3	1	-2	534	339648	
58	8	1	1	-2	501	345636	
59	49	2	1	-2	601	351624	
60	91	4	1	-2	534	357629	
61	31	4	1	-2	484	363617	
62	70	3	1	-2	484	369605	
63	1	1	1	-2	584	375610	
64	84	2	1	-2	484	381598	
65	69	1	0	-1	551	387586	
66	72	3	0	-1	434	393591	
67	18	4	0	-1	534	399579	
68	58	2	0	-1	468	405567	
69	77	1	0	-1	468	411555	
70	94	3	0	-1	467	417560	
71	47	4	0	-1	534	423548	
72	50	2	0	-1	634	429536	
73	88	2	1	-2	601	435541	
74	14	3	1	-2	534	441529	
75	86	1	1	-2	468	447517	
76	38	4	1	-2	484	453522	
77	3	4	1	-2	451	459510	
78	61	1	1	-2	468	465498	
79	26	2	1	-2	434	471503	
80	6	3	1	-2	568	477491	
81	13	1	0	-1	451	483479	
82	19	2	0	-1	434	489484	
83	28	4	0	-1	467	495472	
84	43	3	0	-1	501	501460	
85	78	2	0	-1	451	507465	
86	95	1	0	-1	451	513453	
87	66	3	0	-1	434	519441	
88	51	4	0	-1	434	525429	
89	42	1	1	-2	554	4011	
90	90	3	1	-2	484	10002	
91	24	2	1	-2	484	15990	
92	37	4	1	-2	684	21995	
93	39	3	1	-2	601	27983	
94	48	4	1	-2	534	33971	
95	81	2	1	-2	768	39976	
96	80	1	1	-2	601	45964	
