Trial	Xii	Yii
1	45	26.25	69	-28	
2	46.25	3.75	130	9	
3	43.75	-12.5	136	45	
4	0	0	353	42	
5	0	0	353	42	
6	41.25	-3.75	40	18	
7	43.75	10	192	63	
8	67.5	7.5	94	60	
9	52.5	15	39	51	
10	45	8.75	68	56	
11	45	6.25	52	69	
12	46.25	3.75	40	77	
13	53.75	-3.75	28	75	
14	51.25	0	17	63	
15	45	2.5	-10	42	
16	55	-1.25	4	78	
17	41.25	6.25	36	51	
18	40	5	23	80	
19	45	13.75	4	36	
20	41.25	0	43	9	
21	45	7.5	5	39	
22	42.5	-10	21	35	
23	63.75	-1.25	44	9	
24	50	-1.25	49	6	
25	41.25	-5	46	3	
26	55	5	60	20	
27	-53.75	18.75	354	18	
28	43.75	15	54	39	
29	48.75	7.5	41	45	
30	47.5	13.75	38	63	
31	46.25	-6.25	67	77	
32	41.25	5	82	62	
33	41.25	-11.25	24	69	
34	41.25	0	69	63	
35	45	0	111	69	
36	40	-3.75	99	57	
37	45	-3.75	64	60	
38	46.25	-3.75	81	60	
39	42.5	6.25	84	60	
40	53.75	8.75	99	38	
41	41.25	-11.25	139	36	
42	40	-3.75	22	45	
43	45	11.25	73	60	
44	43.75	-5	100	51	
45	50	6.25	80	33	
46	41.25	6.25	72	24	
47	-45	18.75	350	33	
48	45	10	23	45	
49	47.5	1.25	73	41	
50	40	3.75	53	29	
51	42.5	3.75	80	3	
52	43.75	7.5	46	-4	
53	40	6.25	78	6	
54	47.5	-3.75	122	9	
55	50	2.5	134	18	
56	42.5	-8.75	128	15	
57	47.5	-1.25	97	9	
58	-51.25	-2.5	351	8	
59	42.5	15	48	-23	
60	51.25	0	67	-22	
61	45	3.75	77	-79	
62	47.5	8.75	60	-95	
63	42.5	11.25	105	-100	
64	51.25	5	77	-35	
65	50	-1.25	62	-76	
66	51.25	3.75	102	-83	
67	52.5	0	127	-100	
68	55	5	75	-68	
69	48.75	0	122	-65	
70	41.25	3.75	41	-91	
71	41.25	3.75	67	-106	
72	50	8.75	53	-86	
73	46.25	-10	45	-68	
74	48.75	-6.25	75	-53	
75	41.25	-11.25	67	-103	
76	40	10	90	-82	
77	38.75	-16.25	91	-94	
78	42.5	-5	114	-58	
79	42.5	0	44	-34	
80	0	0	339	-16	
81	-160	16.25	224	-29	
82	46.25	0	84	-22	
83	40	-6.25	111	-8	
84	45	0	78	-17	
85	51.25	-10	93	6	
86	46.25	-6.25	100	-14	
87	40	-7.5	82	-19	
88	-47.5	8.75	345	-44	
89	43.75	0	113	9	
90	48.75	8.75	30	-1	
91	43.75	0	18	-22	
92	42.5	-6.25	48	-5	
93	47.5	-15	56	11	
94	47.5	-12.5	58	6	
95	45	-3.75	72	21	
96	42.5	-2.5	46	8	
