Trial	Xii	Yii
1	42.5	-2.5	-19	11	
2	0	0	246	16	
3	41.25	7.5	1	-28	
4	45	1.25	78	-32	
5	46.25	3.75	27	-37	
6	61.25	0	28	-25	
7	46.25	3.75	66	-31	
8	42.5	0	-31	-31	
9	48.75	-3.75	28	-7	
10	56.25	-3.75	-1	35	
11	76.25	0	-4	42	
12	68.75	-2.5	17	65	
13	41.25	-2.5	7	68	
14	53.75	0	-13	81	
15	62.5	-3.75	2	90	
16	48.75	0	-13	69	
17	43.75	6.25	0	42	
18	68.75	0	31	18	
19	50	2.5	-18	42	
20	43.75	2.5	-4	45	
21	50	7.5	-11	26	
22	70	0	-2	18	
23	41.25	7.5	6	27	
24	55	3.75	-23	18	
25	41.25	7.5	-24	15	
26	41.25	3.75	-32	12	
27	56.25	6.25	-13	15	
28	40	7.5	-37	6	
29	47.5	3.75	-45	9	
30	40	3.75	-8	15	
31	50	5	-32	8	
32	45	7.5	-67	-13	
33	60	11.25	-71	-16	
34	42.5	6.25	-36	9	
35	57.5	12.5	-33	-1	
36	43.75	12.5	-62	-1	
37	41.25	6.25	-24	-10	
38	46.25	0	-9	3	
39	0	0	5	-1	
40	48.75	23.75	3	-4	
41	57.5	7.5	-15	15	
42	53.75	3.75	-15	12	
43	42.5	5	7	26	
44	42.5	3.75	-9	33	
45	41.25	0	-13	36	
46	58.75	1.25	-5	32	
47	47.5	3.75	-21	30	
48	47.5	7.5	-32	24	
49	41.25	3.75	-22	30	
50	57.5	8.75	-25	20	
51	46.25	7.5	-15	6	
52	40	7.5	-13	9	
53	42.5	0	-42	21	
54	45	1.25	-23	11	
55	61.25	-3.75	-39	18	
56	-52.5	3.75	249	18	
57	-2.5	3.75	277	-16	
58	61.25	10	5	-24	
59	45	3.75	6	-4	
60	41.25	2.5	-15	-13	
61	53.75	18.75	-6	-31	
62	42.5	-1.25	1	-13	
63	43.75	-7.5	0	2	
64	53.75	1.25	-25	23	
65	0	0	-29	21	
66	50	3.75	-17	17	
67	50	1.25	-44	20	
68	55	3.75	-22	8	
69	45	0	-42	3	
70	46.25	1.25	2	11	
71	41.25	3.75	-12	3	
72	41.25	0	-31	-1	
73	47.5	-3.75	-15	9	
74	48.75	1.25	12	17	
75	43.75	0	4	30	
76	45	3.75	-6	30	
77	56.25	2.5	-14	27	
78	45	-1.25	8	33	
79	40	3.75	-30	33	
80	45	3.75	-26	33	
81	47.5	0	-20	33	
82	43.75	3.75	-37	36	
83	48.75	2.5	-33	39	
84	53.75	0	-9	36	
85	52.5	2.5	-15	30	
86	41.25	-3.75	0	39	
87	52.5	-6.25	-17	26	
88	41.25	-2.5	-20	26	
89	41.25	8.75	8	-1	
90	41.25	5	-9	-1	
91	45	7.5	-5	2	
92	45	6.25	-14	-10	
93	47.5	2.5	-14	-19	
94	52.5	7.5	-19	-19	
95	45	3.75	-9	-13	
96	51.25	3.75	44	-13	
